phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,c_env_ref_after,c_env_ref_before,c_env_samever_after,c_env_samever_before,c_hat_native_after,c_hat_native_before,contrast_error,delta_env_ref,delta_env_samever,delta_pred,encoder_version,false_improvement,gd_iter,model_version,mpc_iter,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,sign_correct,sign_env,sign_pred
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",OFFICIAL_ADAJEPA,0.042819052934646606,0.04765314608812332,0.041994884610176086,0.04666063189506531,0.04825971648097038,0.04792258143424988,0.005002882331609726,-0.004834093153476715,-0.004665747284889221,0.00033713504672050476,12,False,0,12,12,0,12,s2_history_mpc12,ood_valI_official_n5,2,201,I,False,-1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",OFFICIAL_ADAJEPA,0.045681826770305634,0.04590402543544769,0.044755421578884125,0.044951751828193665,0.04150623455643654,0.041585084050893784,0.00011748075485229492,-0.00022219866514205933,-0.0001963302493095398,-7.884949445724487e-05,12,False,24,12,12,0,12,s2_history_mpc12,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",OFFICIAL_ADAJEPA,0.04827975481748581,0.04808596149086952,0.0472811758518219,0.04710334911942482,0.04119385406374931,0.04119772091507912,-0.00018169358372688293,0.00019379332661628723,0.00017782673239707947,-3.866851329803467e-06,12,True,49,12,12,0,12,s2_history_mpc12,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",OFFICIAL_ADAJEPA,0.048270948231220245,0.048261258751153946,0.04728072136640549,0.04727102816104889,0.041112419217824936,0.041113417595624924,-1.0691583156585693e-05,9.689480066299438e-06,9.6932053565979e-06,-9.98377799987793e-07,12,True,74,12,12,0,12,s2_history_mpc12,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",OFFICIAL_ADAJEPA,0.04816823452711105,0.04816823452711105,0.047182001173496246,0.04718199744820595,0.04110273718833923,0.04110274463891983,-1.1175870895385742e-08,0.0,3.725290298461914e-09,-7.450580596923828e-09,12,True,99,12,12,0,12,s2_history_mpc12,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",OFFICIAL_ADAJEPA,0.04563438147306442,0.05250207334756851,0.044731609523296356,0.051330290734767914,0.04883512109518051,0.05909380316734314,-0.0036600008606910706,-0.006867691874504089,-0.006598681211471558,-0.010258682072162628,13,False,0,13,13,0,13,s2_history_mpc13,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",OFFICIAL_ADAJEPA,0.042903680354356766,0.04303847998380661,0.04196227714419365,0.042104072868824005,0.044584184885025024,0.04477114975452423,-4.516914486885071e-05,-0.00013479962944984436,-0.00014179572463035583,-0.00018696486949920654,13,False,24,13,13,0,13,s2_history_mpc13,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",OFFICIAL_ADAJEPA,0.04331516847014427,0.043219152837991714,0.04233190044760704,0.042236536741256714,0.0440494567155838,0.04404853284358978,-9.443983435630798e-05,9.601563215255737e-05,9.536370635032654e-05,9.238719940185547e-07,13,False,49,13,13,0,13,s2_history_mpc13,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",OFFICIAL_ADAJEPA,0.04339393228292465,0.04340663552284241,0.042405061423778534,0.04241776466369629,0.04393834248185158,0.0439399890601635,1.1056661605834961e-05,-1.2703239917755127e-05,-1.2703239917755127e-05,-1.646578311920166e-06,13,False,74,13,13,0,13,s2_history_mpc13,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",OFFICIAL_ADAJEPA,0.0434398278594017,0.04343980923295021,0.04244918003678322,0.042449161410331726,0.043926093727350235,0.043926093727350235,-1.862645149230957e-08,1.862645149230957e-08,1.862645149230957e-08,0.0,13,False,99,13,13,0,13,s2_history_mpc13,ood_valI_official_n5,2,201,I,False,1,0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",OFFICIAL_ADAJEPA,0.04530557617545128,0.04525899142026901,0.044118378311395645,0.04408681392669678,0.04528935253620148,0.04725448414683342,-0.0019966959953308105,4.6584755182266235e-05,3.15643846988678e-05,-0.0019651316106319427,14,True,0,14,14,0,14,s2_history_mpc14,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",OFFICIAL_ADAJEPA,0.043544817715883255,0.04353894293308258,0.04239803925156593,0.04238768666982651,0.040430717170238495,0.04037247225642204,4.789233207702637e-05,5.8747828006744385e-06,1.035258173942566e-05,5.8244913816452026e-05,14,False,24,14,14,0,14,s2_history_mpc14,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",OFFICIAL_ADAJEPA,0.04358798265457153,0.043576523661613464,0.04244997352361679,0.04243851453065872,0.039964791387319565,0.039964187890291214,-1.0855495929718018e-05,1.1458992958068848e-05,1.1458992958068848e-05,6.034970283508301e-07,14,False,49,14,14,0,14,s2_history_mpc14,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",OFFICIAL_ADAJEPA,0.04380760341882706,0.043963585048913956,0.04266417771577835,0.04281403124332428,0.039893899112939835,0.03989499807357788,0.0001487545669078827,-0.0001559816300868988,-0.00014985352754592896,-1.0989606380462646e-06,14,False,74,14,14,0,14,s2_history_mpc14,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",OFFICIAL_ADAJEPA,0.04381395876407623,0.043813951313495636,0.042670659720897675,0.04267065227031708,0.03988604247570038,0.03988604620099068,-1.1175870895385742e-08,7.450580596923828e-09,7.450580596923828e-09,-3.725290298461914e-09,14,True,99,14,14,0,14,s2_history_mpc14,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",OFFICIAL_ADAJEPA,0.0469311885535717,0.045245230197906494,0.04567096754908562,0.04406619817018509,0.04894698038697243,0.0457569882273674,0.0015852227807044983,0.001685958355665207,0.001604769378900528,0.0031899921596050262,15,False,0,15,15,0,15,s2_history_mpc15,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",OFFICIAL_ADAJEPA,0.04345741122961044,0.04275134950876236,0.042165085673332214,0.04147551581263542,0.04127790033817291,0.041227638721466064,-0.0006393082439899445,0.0007060617208480835,0.0006895698606967926,5.0261616706848145e-05,15,False,24,15,15,0,15,s2_history_mpc15,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",OFFICIAL_ADAJEPA,0.043218035250902176,0.04336567595601082,0.04195403307676315,0.042098890990018845,0.04075312614440918,0.040769677609205246,0.00012830644845962524,-0.00014764070510864258,-0.00014485791325569153,-1.6551464796066284e-05,15,False,49,15,15,0,15,s2_history_mpc15,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",OFFICIAL_ADAJEPA,0.043232351541519165,0.04323942959308624,0.04196859896183014,0.04197567701339722,0.04068623483181,0.04068722575902939,6.087124347686768e-06,-7.078051567077637e-06,-7.078051567077637e-06,-9.909272193908691e-07,15,False,74,15,15,0,15,s2_history_mpc15,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",OFFICIAL_ADAJEPA,0.043247003108263016,0.04324699193239212,0.04198252782225609,0.04198251664638519,0.04067772999405861,0.04067772254347801,-3.725290298461914e-09,1.1175870895385742e-08,1.1175870895385742e-08,7.450580596923828e-09,15,False,99,15,15,0,15,s2_history_mpc15,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15""]",OFFICIAL_ADAJEPA,0.04556075483560562,0.044717948883771896,0.04406128078699112,0.04335421323776245,0.0438963882625103,0.043413370847702026,-0.0002240501344203949,0.000842805951833725,0.0007070675492286682,0.0004830174148082733,16,False,0,16,16,0,16,s2_history_mpc16,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15""]",OFFICIAL_ADAJEPA,0.04393536224961281,0.04434046894311905,0.042369525879621506,0.042732320725917816,0.03844049572944641,0.038595519959926605,0.00020777061581611633,-0.00040510669350624084,-0.0003627948462963104,-0.0001550242304801941,16,False,24,16,16,0,16,s2_history_mpc16,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15""]",OFFICIAL_ADAJEPA,0.044272493571043015,0.04364946484565735,0.04271014779806137,0.042114220559597015,0.03817696124315262,0.038183581084012985,-0.0006025470793247223,0.0006230287253856659,0.0005959272384643555,-6.619840860366821e-06,16,True,49,16,16,0,16,s2_history_mpc16,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15""]",OFFICIAL_ADAJEPA,0.04461275413632393,0.04460088163614273,0.04302908480167389,0.04301721230149269,0.03810995817184448,0.038110893219709396,-1.280754804611206e-05,1.187250018119812e-05,1.187250018119812e-05,-9.350478649139404e-07,16,True,74,16,16,0,16,s2_history_mpc16,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15""]",OFFICIAL_ADAJEPA,0.04467805102467537,0.04467804729938507,0.04308909550309181,0.043089091777801514,0.03810259327292442,0.03810259699821472,-7.450580596923828e-09,3.725290298461914e-09,3.725290298461914e-09,-3.725290298461914e-09,16,True,99,16,16,0,16,s2_history_mpc16,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16""]",OFFICIAL_ADAJEPA,0.05216196924448013,0.04589398205280304,0.0500732883810997,0.04431546851992607,0.04607636108994484,0.04249386861920357,-0.002175327390432358,0.0062679871916770935,0.00575781986117363,0.003582492470741272,17,False,0,17,17,0,17,s2_history_mpc17,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16""]",OFFICIAL_ADAJEPA,0.044122617691755295,0.04404637590050697,0.04254024475812912,0.04246247187256813,0.03895193338394165,0.03893682360649109,-6.266310811042786e-05,7.624179124832153e-05,7.777288556098938e-05,1.5109777450561523e-05,17,False,24,17,17,0,17,s2_history_mpc17,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16""]",OFFICIAL_ADAJEPA,0.045990992337465286,0.04576253145933151,0.04427362605929375,0.04406493902206421,0.03844938427209854,0.03845511004328728,-0.00021441280841827393,0.0002284608781337738,0.00020868703722953796,-5.725771188735962e-06,17,True,49,17,17,0,17,s2_history_mpc17,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16""]",OFFICIAL_ADAJEPA,0.046211156994104385,0.04617748036980629,0.044488679617643356,0.04445698484778404,0.03839701786637306,0.038397811353206635,-3.248825669288635e-05,3.36766242980957e-05,3.1694769859313965e-05,-7.934868335723877e-07,17,True,74,17,17,0,17,s2_history_mpc17,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16""]",OFFICIAL_ADAJEPA,0.046269915997982025,0.04626990854740143,0.044543616473674774,0.04454360902309418,0.03838968276977539,0.03838968276977539,-7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,0.0,17,False,99,17,17,0,17,s2_history_mpc17,ood_valI_official_n5,2,201,I,False,1,0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17""]",OFFICIAL_ADAJEPA,0.045928552746772766,0.04700489714741707,0.04426063597202301,0.04531138017773628,0.03950493410229683,0.04084475338459015,-0.0002890750765800476,-0.0010763444006443024,-0.001050744205713272,-0.0013398192822933197,18,False,0,18,18,0,18,s2_history_mpc18,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17""]",OFFICIAL_ADAJEPA,0.04387451335787773,0.04336917772889137,0.0422443151473999,0.04175736382603645,0.035503286868333817,0.03556302189826965,-0.0005466863512992859,0.0005053356289863586,0.0004869513213634491,-5.973502993583679e-05,18,True,24,18,18,0,18,s2_history_mpc18,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17""]",OFFICIAL_ADAJEPA,0.04382140189409256,0.043802618980407715,0.04220031201839447,0.04218322038650513,0.0353265106678009,0.03532566875219345,-1.624971628189087e-05,1.878291368484497e-05,1.7091631889343262e-05,8.419156074523926e-07,18,False,49,18,18,0,18,s2_history_mpc18,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17""]",OFFICIAL_ADAJEPA,0.043827615678310394,0.04382852464914322,0.04221263527870178,0.04221354424953461,0.035280678421258926,0.03528141230344772,1.7508864402770996e-07,-9.08970832824707e-07,-9.08970832824707e-07,-7.338821887969971e-07,18,False,74,18,18,0,18,s2_history_mpc18,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc13"", ""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17""]",OFFICIAL_ADAJEPA,0.043678876012563705,0.04367886111140251,0.04207095131278038,0.042070936411619186,0.03527556732296944,0.03527556732296944,-1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,0.0,18,False,99,18,18,0,18,s2_history_mpc18,ood_valI_official_n5,2,201,I,False,1,0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17"", ""s2_executed_mpc18""]",OFFICIAL_ADAJEPA,0.04872879758477211,0.044738732278347015,0.047011878341436386,0.04328906163573265,0.0433984100818634,0.04104088246822357,-0.0013652890920639038,0.003990065306425095,0.0037228167057037354,0.0023575276136398315,19,False,0,19,19,0,19,s2_history_mpc19,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17"", ""s2_executed_mpc18""]",OFFICIAL_ADAJEPA,0.0440574511885643,0.043787404894828796,0.042567331343889236,0.042306460440158844,0.03755076974630356,0.03767462447285652,-0.0003847256302833557,0.00027004629373550415,0.00026087090373039246,-0.00012385472655296326,19,True,24,19,19,0,19,s2_history_mpc19,ood_valI_official_n5,2,201,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17"", ""s2_executed_mpc18""]",OFFICIAL_ADAJEPA,0.04495888948440552,0.04482341185212135,0.04340505972504616,0.0432775504887104,0.0372869074344635,0.037285059690475464,-0.00012566149234771729,0.00013547763228416443,0.0001275092363357544,1.8477439880371094e-06,19,False,49,19,19,0,19,s2_history_mpc19,ood_valI_official_n5,2,201,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17"", ""s2_executed_mpc18""]",OFFICIAL_ADAJEPA,0.04499468207359314,0.04499480128288269,0.04344492405653,0.04344504326581955,0.03725019097328186,0.03725079447031021,-4.842877388000488e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,-6.034970283508301e-07,19,False,74,19,19,0,19,s2_history_mpc19,ood_valI_official_n5,2,201,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc14"", ""s2_executed_mpc15"", ""s2_executed_mpc16"", ""s2_executed_mpc17"", ""s2_executed_mpc18""]",OFFICIAL_ADAJEPA,0.044967908412218094,0.0449678972363472,0.043417807668447495,0.0434177964925766,0.03724543750286102,0.03724543750286102,-1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,0.0,19,False,99,19,19,0,19,s2_history_mpc19,ood_valI_official_n5,2,201,I,False,1,0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,1.2606463432312012,1.3435057401657104,1.2606463432312012,1.3435057401657104,1.3295197486877441,1.5549403429031372,-0.1425611972808838,-0.08285939693450928,-0.08285939693450928,-0.22542059421539307,0,False,0,0,0,0,0,s3_history_mpc0,ood_valI_official_n5,3,301,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,1.7480915784835815,1.8524137735366821,1.7480915784835815,1.8524137735366821,0.17797325551509857,0.17257550358772278,0.10971994698047638,-0.10432219505310059,-0.10432219505310059,0.0053977519273757935,0,False,24,0,0,0,0,s3_history_mpc0,ood_valI_official_n5,3,301,I,False,-1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,1.6679258346557617,1.6623287200927734,1.6679258346557617,1.6623287200927734,0.08368378132581711,0.0828855037689209,-0.0047988370060920715,0.005597114562988281,0.005597114562988281,0.0007982775568962097,0,False,49,0,0,0,0,s3_history_mpc0,ood_valI_official_n5,3,301,I,True,1,1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,1.6279534101486206,1.6278908252716064,1.6279534101486206,1.6278908252716064,0.07567336410284042,0.07575423270463943,-0.0001434534788131714,6.258487701416016e-05,6.258487701416016e-05,-8.086860179901123e-05,0,True,74,0,0,0,0,s3_history_mpc0,ood_valI_official_n5,3,301,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,[],OFFICIAL_ADAJEPA,1.623589277267456,1.6235891580581665,1.623589277267456,1.6235891580581665,0.07467988133430481,0.07468008249998093,-3.203749656677246e-07,1.1920928955078125e-07,1.1920928955078125e-07,-2.0116567611694336e-07,0,True,99,0,0,0,0,s3_history_mpc0,ood_valI_official_n5,3,301,I,False,1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0""]",OFFICIAL_ADAJEPA,1.0423880815505981,1.6150087118148804,1.0363664627075195,1.6075164079666138,0.3078131377696991,0.839879035949707,0.039084047079086304,-0.5726206302642822,-0.5711499452590942,-0.5320658981800079,1,False,0,1,1,0,1,s3_history_mpc1,ood_valI_official_n5,3,301,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0""]",OFFICIAL_ADAJEPA,0.11017680913209915,0.11301438510417938,0.10963412374258041,0.11245466023683548,0.05775274708867073,0.06128254532814026,-0.0007092617452144623,-0.0028375759720802307,-0.002820536494255066,-0.003529798239469528,1,False,24,1,1,0,1,s3_history_mpc1,ood_valI_official_n5,3,301,I,True,-1,-1
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0""]",OFFICIAL_ADAJEPA,0.13913406431674957,0.12699776887893677,0.1383807361125946,0.1263219565153122,0.04163308069109917,0.04167976975440979,-0.012105468660593033,0.012136295437812805,0.01205877959728241,-4.668906331062317e-05,1,True,49,1,1,0,1,s3_history_mpc1,ood_valI_official_n5,3,301,I,False,1,-1
